0.2639696	0.78731334	-0.24547471	0.40625635	0.63387394	0.17706297	0.1828632	-0.51566225	0.41107425	0.7332634	0.10174715	-0.36293197	0.13377109	0.4677982	-0.73895496	0.081845865	0.75222534	0.2747112	0.21459152	0.8346391	-0.23220767	-0.16181076	0.71599936	0.9184769	0.16025916	-0.18131536	0.3021872	0.08957797	0.29347917	-0.076288745	0.26529583	-0.38678202	1.1679745	-0.6900379	-0.17489144	0.7010346	0.26295307	-1.01266	-1.0802763	0.06808181	0.18782708	-0.46470118	1.6754806	-0.745826	-0.36871508	0.45428395	0.3569422	0.082041495	-0.43617973	-0.25723282	-0.89366174	0.5570862	0.2769354	-0.8546792	0.5943136	-0.7831131	-0.63675076	-0.30028528	0.55412245	-0.4725837	-0.4384501	0.90319306	0.5571827	0.23542708	0.31739247	-0.2194407	-0.51488525	0.0014976076	-0.06886067	0.56404656	0.6892749	0.11704551	-0.016543703	-0.090427674	-0.250548	-0.33432084	-0.03537907	0.36606228	-0.84622395	-1.10473	0.26587152	-1.1969488	0.10047191	0.7986841	-0.32403094	0.0250383	-0.46469122	-1.0772578	-0.28329822	0.4456122	0.25012475	-0.008826356	0.7303795	0.24099602	-0.37742788	0.9168479	0.09887946	-0.8312714	0.16951437	-0.34160265	0.14780314	-0.5088253	-0.42343014	0.12410739	0.047069218	-0.4670985	-0.8131182	-0.35686517	0.7656273	0.91768074	-0.36349055	-1.1496396	0.6694893	-0.045047686	0.62278026	0.06900855	-0.047066454	0.08071622	-0.10983793	-0.41218358	1.9655517	-0.64785266	0.92323285	-0.16876969	-0.08660847	-0.9188903	-0.2900499	0.429594
0.30350232	0.19585043	0.25839964	-0.22917914	-0.54592955	-0.14809287	0.55099607	0.50252926	-1.2998264	0.081008665	-1.153007	-0.3113302	-1.0434538	-0.6388239	-0.18475911	-1.5605973	-0.09901947	-0.50500524	-0.3342256	0.4162607	-0.393065	0.46281657	1.1480975	-0.44002804	-0.02680686	-0.57606995	-0.19710426	0.34094965	0.30416182	0.50785434	-0.3690893	0.5304867	0.35767904	-0.1404636	0.06928432	0.34625986	0.48123115	0.9881818	0.22392283	-0.16357781	-0.86408293	0.6215724	0.14316434	-0.43171516	-0.13723353	-0.0517226	-0.11978074	-0.6399804	0.64851564	-0.9422497	-0.40083978	0.44033715	0.8581172	0.021950053	0.6960002	-0.5154231	0.5317748	-0.44772705	0.21818958	-0.09146151	-0.3233321	0.17742504	0.724592	-0.085023694	0.4975694	-0.021938255	0.31904116	0.40263253	-0.13359405	-0.67149746	-0.650063	0.4876903	-0.12823324	0.18740933	-0.07782502	0.18977477	-0.5581755	1.0736419	-0.44931844	1.4227363	-0.5565537	-0.6172188	-0.50306094	-0.7824076	-0.7809858	0.23894693	0.019843107	-0.49274328	-0.46107116	-1.3799948	1.2888873	-0.08303464	0.12825781	0.104346015	0.6857021	-0.8106876	-0.19611156	0.5523053	0.017949559	-0.050638918	-0.19431469	0.33815345	-0.5846649	-0.64507794	0.089573465	-0.44594875	0.17900603	0.0069346246	-0.76579106	0.9422267	0.37285098	-0.5671656	0.43396172	1.5957831	-0.80767107	0.47947827	0.25669217	0.51872504	-0.27692252	-0.41438687	0.25352186	1.0013375	0.15437584	0.78144246	0.13128334	-0.037411597	0.4355666	-0.47717658
0.3740011	0.008860247	-0.11223406	-0.25566125	-0.09735955	-0.048659578	-0.4726036	0.6545752	-0.70704997	-0.2663617	0.46241704	-0.4459628	-0.5753236	0.077281475	0.21868242	-0.41987815	-0.5355331	-0.389289	0.32442716	0.4202033	-0.1884084	0.6435637	0.88571125	0.06723704	0.18147218	0.17563668	-0.62508255	-0.57359207	0.62396526	0.3088746	0.3407948	0.10068156	-0.20625179	0.107806526	1.2090623	0.19629309	0.6474292	-0.104889676	0.011124283	-0.52619416	0.38262963	0.70191956	0.8652124	-0.39970842	-0.43985337	-0.5022699	0.054533005	0.14697601	-0.48364565	1.0802174	0.29464412	0.025952801	0.1257878	0.3092553	-0.74758655	-0.8614671	0.27992585	-0.2529923	-0.14448258	-0.22315037	-0.012345967	0.9830257	0.22209232	-0.3936599	0.111649804	0.3811171	-0.39109728	0.4055631	-0.02285833	0.09642818	0.18658036	0.7672793	0.13492113	0.003932396	-1.178679	0.15646864	-0.64914906	-0.28665525	0.57664156	0.14675818	0.022878727	-0.068858795	0.41162387	-0.67407405	-0.1974405	-0.15621124	-0.13911308	0.66088134	0.050430812	-0.34612682	0.018156974	-0.36853716	0.107137404	-0.27055365	0.70204335	-0.65693265	-0.17494398	-1.06345	0.35037288	-0.81077635	-0.4518352	0.15222724	0.4994854	0.692932	0.15384692	0.37120616	0.0099337455	0.04683659	-0.10243892	-0.042172585	0.3398299	-0.08787807	0.311513	0.1674772	0.70199835	0.41193002	-0.19936073	0.11158907	-0.12144038	-0.45187548	-1.18384	0.13454255	0.83242214	-0.05173986	-0.12069858	-0.43221354	0.67084825	0.18746641
-0.8137957	-0.20445219	0.59137714	0.512568	1.115368	0.6767962	1.1660397	-0.24358815	-1.4515213	-0.24609952	-0.38218644	-0.29009748	0.54185075	-1.0372535	0.9515538	0.36039668	0.37145403	0.11034579	-0.20673443	0.35624382	0.28031313	-0.3669186	-1.1044993	-0.067168295	0.3554696	-1.734273	0.3525704	0.14897965	-0.66207635	0.32862896	-1.3446854	0.5596969	-0.4618861	-0.39917523	0.3338684	0.14765127	-1.3398613	-0.7485795	-1.1275861	0.021572782	1.2848564	0.0774999	-1.5048923	0.664567	-1.3185257	-0.11698056	1.5295384	-0.054679178	0.17367812	-0.24161507	-0.09318562	0.3237805	0.6322837	0.36294132	0.25610074	-0.2981125	-0.4808856	-1.4029033	0.82091147	0.1724341	-0.40737396	0.4187968	-0.37302426	-1.2128897	-0.4375417	0.029030297	0.08091199	0.47825515	-1.066167	-0.34992334	-0.70814395	-1.0834422	-0.020687493	-1.7789805	0.4538659	0.0062859477	-0.24682891	0.6942541	-0.8032314	0.37500408	-0.54128385	-0.29105785	-1.141741	0.3466137	-0.08809524	0.08190488	-0.26156768	0.39205357	0.17394981	-0.15341261	0.3250549	-0.25756377	0.7810376	0.16273002	0.73772866	0.5181514	1.1410153	-0.08723038	-0.5407547	1.7375878	-0.06542206	1.2465218	-0.9739439	0.2842203	0.11832174	0.2779786	-1.0193241	0.27063552	-0.66996986	-1.3372853	0.7153338	0.5237959	0.8370737	-0.06841553	0.4888808	-0.15711242	0.69269013	-0.2545205	0.42523235	0.91464967	1.1761372	0.49959666	-1.250129	-0.3797992	-1.1677792	0.23877868	-0.15291895	-0.82069427
-0.21936242	0.787398	-0.3833898	0.30269918	-0.24486645	0.05718517	-0.2860607	-0.5451712	0.68882656	0.25120208	0.14241233	-0.039700836	0.35146496	-0.89604735	-0.13354523	1.0352584	-0.364933	-0.09646052	0.041357785	0.1075466	0.40287387	0.55883825	-0.17000282	-0.39096922	-0.37960738	0.10528677	-0.037062902	-0.36364684	0.7455391	-0.36852396	-0.26526663	0.28782836	0.9532449	-0.07361155	-0.047038916	-0.55653644	0.7086056	-0.5572062	-0.5218104	0.23618287	0.25144312	0.422478	0.250484	0.21840523	-0.042721894	-0.724013	0.18819238	-0.14592153	0.56721807	0.16033164	-0.80321527	-0.23562305	-0.65688014	-0.3314432	-0.21373534	-0.10615371	-1.2254986	0.32816365	-0.3824199	-0.17365204	0.18378817	-0.24567051	-1.4577179	1.0033294	0.10738431	-0.6624889	-0.41836149	-0.4644394	-1.0084625	0.51441044	0.6153113	0.64259344	-1.4677463	1.062883	-0.6530442	0.51743716	0.82752085	0.477623	-0.5342737	0.54733527	0.6436179	0.62010795	-0.7046024	0.15746324	0.9905342	-0.15656075	-0.29156795	-0.26972523	-1.9300561	0.74923396	-0.19715118	-0.42858335	0.33592483	-0.27863005	0.6525058	-0.23413411	0.24172139	-0.018473968	-1.2615395	0.75244826	0.15946598	-0.041179262	0.51107126	0.671164	-0.79891044	0.3647005	1.228765	-0.13818277	0.8749886	-0.56990767	0.023721531	0.45968616	0.5978137	-0.589724	0.3219165	-0.06933338	0.24272133	-0.1984232	0.079251416	-0.6475547	-0.25241685	0.14171231	-0.29587442	-0.36871865	0.9726444	-0.13093442	0.05717425	-1.119479
0.6656669	-0.28214768	0.06616909	-0.029885858	0.72857994	-0.33691487	0.25353944	0.58028555	-0.09633769	0.85689044	0.792756	-0.7594156	0.010191225	-0.24844243	-0.5418554	-0.0062688827	-0.74885964	0.18210422	-0.018228859	0.64837104	-0.6192344	0.08549404	-0.6725802	-0.34962222	0.2446966	0.08857756	0.9196238	-1.0497335	-0.27208236	-0.06597861	-0.005353666	-0.35596347	-1.0507822	0.9679939	-0.12706392	0.37253252	-0.21307224	0.81726253	0.36765483	0.33530685	-0.72524387	0.77988404	0.55910766	0.015204762	0.1654953	0.46178803	-0.35192436	-0.5532621	-0.029135266	-0.16782439	0.6709262	0.056031838	0.06880498	-0.06471476	0.50400794	0.768113	-0.34277216	-0.16406092	-0.9233802	-0.4788174	0.24562168	0.15417975	0.67903477	-0.04350092	1.0002807	0.81625426	-0.63555634	0.27599293	-0.029108526	0.14553759	0.09267198	0.22348087	0.017585644	-0.4963475	-0.06260607	-0.30616143	0.5074409	-0.78548694	-0.5143106	-1.4134413	-0.445669	0.12354397	-0.65476125	0.093514584	-0.31236717	0.44334906	0.07310304	0.036928523	0.17147614	0.4657404	-0.30447868	-0.21365584	0.43135175	-0.43396443	0.17210536	-0.03312288	-0.121844664	0.47915986	-0.021408275	0.18086897	0.048579693	0.47719982	-0.65542203	0.41390365	0.3610534	0.14106129	0.7455834	-0.20844291	-0.11120873	-0.17287146	-0.1341287	-0.26333445	-0.64109504	-0.080331475	-0.63634944	0.79063463	-0.002982792	0.25202826	0.4324353	-0.21291992	-0.25363696	0.59965736	0.6361954	0.08613789	0.25962916	0.33927238	-0.26653126	-0.8211718
0.42074642	0.05854538	0.11418715	-0.24299073	-0.25179818	-0.21170275	0.41248924	0.38964367	-0.020660708	-0.7650644	0.046870153	0.09787818	0.22184628	0.11094881	-0.06352874	-0.62623113	-0.20383367	0.77477455	0.16943116	0.07207162	-0.26700255	0.75520396	0.19885306	-0.51108265	-0.19027302	-0.33555537	0.4572129	-0.041500174	0.012554862	0.33354107	-0.22644448	-0.10372836	-0.17430648	0.23140705	-0.67195576	0.426962	0.28731734	-0.14508593	0.9646453	0.08287797	0.14625569	-0.43435368	-0.18434541	-0.35845798	-0.4236636	-0.16361514	-0.3703496	0.19910783	0.116187744	0.58289486	-0.3503587	0.08608481	-1.2294205	0.03437984	-0.01356818	0.12799792	-0.34282902	0.46342742	0.38985172	0.43613663	0.26420206	-0.47449306	0.46977824	-0.23604035	0.10404578	-0.10338534	0.14385392	0.33149248	0.82407445	-0.429869	0.47272244	-0.7790684	0.28015956	-0.12422921	-0.3987292	-0.44598404	0.1379119	0.7291613	0.3960644	-0.64193034	-0.28996858	0.84040457	-0.13520125	-0.6702344	0.035265315	-0.45303118	-0.15277393	0.26202303	-0.51697046	-0.4283193	0.4969117	0.68243754	0.3549591	0.23583129	0.15422493	-0.35390672	0.4155616	0.13872352	-0.40017948	0.100223966	-0.0711845	-0.1802087	-0.57781464	0.36396256	-0.33902684	-0.1750974	-0.4732493	-0.1893306	0.27856237	0.1982788	0.43214488	0.3782204	0.3195019	-0.061068702	0.47954908	-0.6635897	-0.37910116	-0.15894419	0.54027826	-0.098431535	1.4134084	0.5571227	-0.10827458	0.35728163	0.034102127	0.03484438	0.545305	0.77378166
1.4910474	-0.014609143	-0.402356	0.20514886	0.778788	1.0180241	-0.21549743	0.4468918	0.30911595	1.1500114	-0.47911617	-0.868737	-0.042693075	0.5387601	0.18416129	0.14834027	-0.6952016	0.46950155	-0.60362536	-0.39527327	-0.033732355	-0.6208025	-0.027867062	0.38676956	-0.9970201	-1.0804083	0.50566614	-0.3316589	-0.86333185	0.43177754	0.5497369	-0.47909772	0.49293444	1.1603497	0.25400442	0.45076945	1.2722487	0.2506366	-2.2080398	0.23828004	-1.6945679	2.6273313	-0.08893078	0.8269343	0.29021597	-0.5575218	0.48728886	-0.1269387	-0.14878353	0.21362808	-0.7292996	-0.73094636	-0.042109765	0.32472163	0.9303713	0.30562726	-0.84210056	0.21656026	-0.6554207	-0.09122286	-2.681814	0.05228334	-1.4729139	0.43925	0.4486288	0.12648098	1.3236244	0.3714144	0.025331551	-0.2945669	-0.5505119	0.28069097	-0.7319242	0.98233414	0.81328374	-0.31034097	-0.13723138	0.6873804	-0.34024766	0.7179342	1.8638539	-1.4777383	0.5254768	0.2596946	-0.39948872	-1.0916736	1.5145079	1.434712	-0.17246807	-0.1771421	2.0532806	-1.6266507	-0.7426597	0.052420605	0.57752687	-0.12684643	0.8226162	0.3221359	0.22782007	0.3746923	0.379231	-0.5297337	1.627181	0.46941215	-1.6410336	-1.5513368	0.19781145	-0.2669966	-0.91317683	1.1657536	1.0170871	0.40719488	-0.33373505	-0.44633186	-0.63947326	0.5768378	0.53767526	0.02137849	0.1709803	0.5811301	1.0189874	1.3596307	0.056023747	-2.595374	-1.2049409	-0.7187398	-0.31735635	-0.34066176
0.42783538	0.5348491	-0.3672589	0.48775446	-0.24532922	-0.31635833	0.23211819	-0.40021652	0.658388	-0.39088207	0.24400103	0.7885291	-1.6235973	-0.17713116	0.79791874	0.11920447	-0.32854065	-0.117396936	-0.6527649	-0.46247604	0.5339208	-0.3790912	0.22640958	0.51576966	-1.2129506	-0.34738356	-0.7398556	0.1430991	-0.11854953	-0.34839496	-0.64244974	0.1318118	0.944163	0.52630436	0.28537005	-0.37152734	-0.5214951	0.29658234	-0.3441546	-0.7242427	-1.1351788	-0.29906604	-0.121865995	1.1575165	0.3420285	-0.446369	-0.5875192	0.20975511	-0.2222256	-0.5207399	0.9844173	-0.28760496	0.808588	-0.30745015	0.48631078	-0.9367186	0.47230148	-0.55924857	-0.64434177	-0.4572675	0.5926552	1.4344648	-0.06291046	-0.29249904	-0.32713452	0.079966635	-0.3627941	0.20852953	-0.3027978	-0.6872704	0.28275502	-0.8397889	-1.2864773	0.104181774	-0.59762615	-0.21715726	-0.36960116	-0.06246671	-0.6471344	0.6271784	-0.47020608	-0.34237528	0.021898495	-0.41023257	-0.6556446	0.34123772	0.03867856	-1.3869711	0.66083056	0.5315241	0.19001466	0.030671017	-0.7057397	-0.13063385	0.3673503	0.03307245	0.90442425	0.43887666	0.0132268695	-0.01702458	-0.44076064	0.04766748	0.08188759	-0.011925016	-0.09803443	-0.87239325	0.61837244	-0.2096248	-0.23524354	0.39117542	-0.37845007	-0.38071698	-0.030589616	-0.18170747	-0.040494096	-0.36740676	0.82312936	0.20205155	-0.55134064	0.46737432	0.99890083	-0.04416418	-0.8077806	0.7800842	0.9506427	0.506219	0.47767225	-0.3773082
-2.2339685	-0.83663845	-0.15437353	0.18188451	1.5451815	-0.25754547	-0.24993359	-0.06477343	-0.21233839	-0.044406615	0.46221748	-0.8998362	-0.7043091	0.6239743	0.19898479	-1.0293342	0.21953337	0.87048995	-0.51887524	0.17048621	-0.6746117	-1.1594952	-0.26189134	-0.20963255	0.86453724	-0.39221478	0.27507293	-0.040091153	0.17394131	-0.18898372	0.11563356	-0.00398065	-0.12029063	0.71684194	0.89728266	-1.2293506	-1.189469	0.6192402	0.63805956	-0.07605492	-0.1466443	0.058043793	-0.008615234	-0.25373203	0.27735597	1.8930138	-0.33165073	-0.06276655	-1.3308728	0.36301044	-0.6286272	-0.08748834	-0.16960968	-0.43293986	0.26190388	-0.13551255	-0.7620127	-0.41741914	-0.22966793	0.17127775	0.2739171	-0.01779653	-0.038780615	0.17119528	0.2464619	-0.66219395	0.05774188	-0.20838527	-0.68750465	0.7258727	-0.52098507	-0.049135774	-0.4399859	0.58502686	0.1690584	-0.19753695	-0.15117633	-0.45260543	-0.23864001	0.19029824	0.43677628	1.1141169	-1.0503188	-0.51613164	-0.14631994	-0.39180714	-0.43504474	0.0224189	1.0282183	-0.38695326	0.44133958	-0.8492019	-0.35743833	0.51358426	-1.2664127	0.43320698	-0.8343081	0.30291227	-0.09824798	-0.13959318	-0.5609454	-1.0553734	0.9911573	0.7839058	0.7312379	-1.0693048	0.6983246	0.52176195	-0.5849645	-1.0534201	-0.8059875	-1.038892	-0.12314552	0.30519122	-0.015052827	0.17153691	0.45017752	-0.15925734	1.091709	0.52334946	1.1159647	1.3859712	-0.2727322	-0.15030923	-0.14104429	0.14242297	0.9405333	-0.31623393
1.1477746	-0.03664125	0.009143073	-0.24811305	-0.9267062	0.23434432	-0.06195977	0.11677191	0.55055195	-0.6609058	0.5581355	-0.26894313	0.37498426	-0.044429645	-0.02294431	-0.0813796	1.4199426	-0.39023626	1.611985	-0.7119325	-0.3035808	0.64118946	0.29481342	0.4535943	0.36712205	-0.07145116	-1.0249962	-0.014917806	-0.8863843	-0.21692352	0.4276183	1.3635734	-0.51495546	-0.9540648	-0.2526334	0.8401807	0.50625336	-0.46361858	-0.24751855	0.21369	-0.09680648	1.31376	-0.4555651	-0.22008757	-0.8983995	0.24136129	1.1146972	-1.3448466	0.48414606	0.06309136	0.3672337	-0.11556527	-0.6319499	0.34624836	0.043284096	-0.23455158	0.012419581	-1.0001218	-0.5423759	-0.34966505	0.84205836	0.58331996	-1.0463192	-0.003749506	-0.6749824	-0.6628761	-0.17112078	-0.4380821	0.2943316	1.5724776	-0.2816044	1.8296211	-0.5536044	0.49636284	0.7190192	0.13103658	-0.5453118	-0.68659025	0.13269605	-0.14691848	-0.63376284	-0.06706681	0.46920487	-0.26217756	0.77222663	-0.13248253	-0.35315454	0.17649862	1.7332002	0.40419778	-0.26001263	-0.4545138	-0.24991105	-1.3510921	-0.1660393	-1.2588913	-0.035973843	-0.40845412	-0.91063696	0.49787083	-0.61013484	-0.35587463	-0.11512263	1.094001	0.20854662	-0.9838997	0.15400618	0.5454776	-1.6285795	0.03758836	-1.74417	-0.73393553	1.3412681	-0.57271755	0.19493543	0.5883306	-0.83264077	-0.0360883	-0.15746348	-0.33332646	0.32944658	-0.35184902	0.07416271	0.19059308	-1.2408155	-0.20939255	0.37430242	-0.08791973
-0.48896563	0.19835892	-0.6688517	0.8257642	-0.03807768	0.2828127	-0.9485785	-0.35174447	-0.28869504	-0.18513311	-0.26231351	0.20404606	0.008022312	0.21295856	0.22378923	0.12887928	-0.04376236	0.40446994	0.23541754	-0.20302796	0.2745732	-0.11092888	-1.0307014	0.33755624	-0.086792886	0.24570318	0.3942373	-0.019031247	-0.7648906	0.28745237	-0.28842977	-0.15424688	0.22616756	-0.49468148	-0.4554824	0.58368397	-0.034052793	-0.019361632	-0.07436949	-0.2166523	-0.28753892	-0.058395833	0.08424926	-0.0058304095	0.08827273	-0.00536356	-0.13026376	0.281073	-0.4216519	0.19459766	0.020959042	0.44270548	0.89171475	0.39441705	-0.20574032	-0.020764353	0.17725623	-0.0853455	0.18632865	0.22377801	-0.61483765	-1.0912986	-0.5086544	0.09487061	-0.09866612	-0.17302687	0.19394183	0.19414146	-0.01685612	-0.20458616	0.12088919	-0.47777578	0.24387836	0.12853652	0.26587573	-0.47486773	0.60331	-0.11855078	-0.17227544	0.77598345	-0.007813615	-0.30172807	-0.7544463	-0.14652927	-0.28724265	-0.4064845	-0.479774	0.78959274	0.3750226	0.6023633	-0.4319083	0.13468243	-1.0518534	-0.09360504	-0.054040197	-0.40009528	0.12947197	0.5027542	-0.32493782	-0.18901908	0.07166218	0.60500354	-0.5403147	0.2099297	0.28971496	0.38737705	-0.19571964	-0.2816549	0.014574915	0.6797062	0.2927321	0.018530177	-0.1361719	-0.39042264	0.027816532	-0.54016805	-0.2891022	0.17589593	0.81578195	0.34557	0.47948125	-0.32587314	-0.2694071	0.7751655	-0.41612697	-0.1319504	-0.5339362	0.5970835
0.45144117	0.18008524	-1.3670369	0.46204808	-0.007744558	0.2013856	0.40560263	-0.28078875	-1.5034701	1.7892653	0.2300227	0.60953784	0.7445454	-0.17432655	-1.2483437	-0.4196783	-0.08883868	-0.002324606	-0.5747997	-0.15416645	-0.45724854	-0.29518804	0.63743216	0.6374297	1.1505405	0.31513596	0.64617896	-0.73945844	-0.06922502	0.30875704	0.64028555	-0.1251199	-0.1893876	0.258722	-0.39518386	0.54387134	-0.84617364	-0.7705226	-0.9530941	0.35477155	0.6596955	0.73434407	-0.7709299	0.14574398	0.02900726	-0.66563445	1.9847707	0.54852957	-0.19336575	-1.9270415	0.9359359	0.36911097	0.87043226	0.9294308	-1.1827474	-0.96467185	0.58342296	2.213404	0.22209387	-2.1039653	0.16186504	0.17785627	0.44622985	1.6241734	0.41897807	0.17595603	-0.63786924	-1.4708122	0.6848375	0.24993098	0.63075674	1.4417845	-0.42836916	-0.14125949	-0.20473562	-0.06525399	0.98737305	0.12987484	0.038548503	-1.0055003	0.33322906	1.3049312	0.55238277	0.19232517	-0.84806776	-0.008080329	-0.31109983	0.43745705	-0.97607577	-2.008827	-0.16208728	1.0426718	-0.8465981	-1.7497512	-0.8464208	0.57587713	-1.5532935	0.032896515	0.6011201	0.06324341	1.5596327	0.1637709	-0.10382988	-0.7213775	-1.3087078	-0.54264015	-0.24507643	0.5133931	-0.4404927	0.12723346	-1.011904	1.2964503	1.5988033	-0.78628755	-0.19604741	0.8563141	0.13674344	-1.5829695	0.10859841	-0.069732614	0.25332752	0.915237	-0.40739384	0.32515395	-1.0510433	-1.3375574	-0.78376067	-1.3590451
